5.3359804296223325	1.9798796153850637	0
4.918025543088388	2.103057773496101	0
4.728458883319496	2.0637712056167885	0
5.155605873183233	2.2330695358064836	0
4.999717130966534	2.2133455794633563	0
5.165382866580984	2.502219673070883	0
4.957059239906742	2.187998679818889	0
4.946901798694635	2.2825672425659103	0
5.11381416661173	2.1116807823833588	0
5.299463817753313	2.0414005270428612	0
5.0545525717156305	2.398538217794889	0
4.695488092875498	1.9310029846658139	0
5.236835990224721	2.081475546136316	0
5.293168186028744	2.275964003359423	0
5.095956556370277	1.8613648733254555	0
5.305771190308087	2.2967814936724866	0
5.309469749912566	2.163670992481472	0
5.282276984745715	2.215375580098775	0
5.571862394213915	2.388778882806803	0
5.2661921933301254	2.180177055014562	0
4.902075658576343	2.218940540854621	0
5.490414000050011	2.1029226412068014	0
5.309194369423646	2.0076656476598584	0
5.230259417471459	2.1416128960085143	0
5.18264361384909	2.175053967971775	0
5.4293058490684984	2.364343655138794	0
4.971653196013331	2.0036501078225766	0
5.133615722724394	2.063351996567584	0
5.164836616264185	2.0783231339675483	0
5.176456609931119	2.135939580585105	0
4.915656627210105	2.1584674496323486	0
5.115025442730365	2.0097787663745406	0
4.688012711530086	2.120962868410655	0
5.265621165423661	2.497532957054344	0
5.337761892071774	2.443800215169002	0
5.118052252321187	2.4637054315969444	0
5.1253586735029515	1.969096482913721	0
5.526329455737411	2.5137635796133186	0
5.036590936638986	2.322728413390834	0
5.351485207616025	2.281690128672624	0
5.267846917531561	2.3707723217729573	0
5.218815921996108	2.0735545315620625	0
5.140911137105844	1.9687635277377473	0
5.249091376851417	2.28927962831746	0
5.214674218433051	2.1548645351356237	0
5.263695992535978	1.768231947985572	0
4.96589260572621	2.058007593209345	0
4.995438734141674	2.1478630166433255	0
5.0070091063680815	2.2155501220858995	0
5.022352505169787	2.2911389647036007	0
5.334013663346067	2.5107235320656347	0
5.3302336303741304	2.4031671160225887	0
5.547943440159437	2.13361513625627	0
5.386644580178996	2.1487990729071393	0
5.196811015637075	2.0139385432689823	0
5.0858199048428885	1.8258635861699042	0
5.422082558059137	1.7807580542239507	0
4.871662971693905	2.189874168578777	0
5.170848324016818	2.2806200077102163	0
5.2141144720393475	2.313840432064505	0
5.300907694866878	1.888657877395492	0
5.441881668997911	2.0144910430585217	0
5.464346739269126	1.8874099565215592	0
5.198078194763358	2.210158981282066	0
5.227243002572522	2.051716387325905	0
5.160261048064043	1.8803062546110123	0
5.367021062066812	2.317666642206548	0
5.317564965087618	2.0993970850479116	0
5.3969010379601	2.1416599479157448	0
